STATE,CONSTITUENCY,YEAR,% ELECTORS,% VOTES,AGE,CATEGORY,GENERAL VOTES,NAME,PARTY,POSTAL VOTES,SEX,SYMBOL,VOTES
Andhra Pradesh,Warangal,2014,0.14,0.18,38,SC,2098,VENKANNA NEERUDU,BMUP,0,M,Cot,2098
Andhra Pradesh,Warangal,2014,0.10,0.13,37,SC,1541,VENU ESAMPELLY,AIFB,0,M,Lion,1541
Andhra Pradesh,Warangal,2014,0.13,0.17,34,SC,2013,KANAKAM RAMESH,IND,0,M,Scissors,2013
Andhra Pradesh,Warangal,2014,0.60,0.78,40,SC,9178,CHILUVERU PRATHAP,IND,0,M,Gas Stove,9178
Andhra Pradesh,Warangal,2014,0.21,0.27,33,SC,3209,JANNU MAHENDAR,IND,2,M,Black Board,3211
Andhra Pradesh,Mahabubabad,2014,23.11,28.45,56,ST,319388,PROF. AZMEERA,TRS,1181,M,Car,320569
Andhra Pradesh,Mahabubabad,2014,20.59,25.35,49,ST,283735,P. BALRAM,INC,1842,M,Hand,285577
Andhra Pradesh,Mahabubabad,2014,15.56,19.16,49,ST,215664,BANOTH MOHANLAL,TDP,240,M,Bicycle,215904
Andhra Pradesh,Mahabubabad,2014,0.45,0.55,29,ST,6220,BODA RAASI,BSP,4,F,Elephant,6224
Andhra Pradesh,Mahabubabad,2014,0.48,0.59,35,ST,6633,KAVITHA RANI,PPOI,4,F,Television,6637
Andhra Pradesh,Mahabubabad,2014,0.26,0.33,37,ST,3662,GUGULOTU JAGAN,MCPI,0,M,Carrom,3662
Andhra Pradesh,Mahabubabad,2014,9.26,11.40,46,ST,127819,TELLAM VENKATA RAO,YSRCP,653,M,Ceiling Fan,128472
Andhra Pradesh,Mahabubabad,2014,0.16,0.19,29,ST,2193,EESAM SUDHAKAR,IND,0,M,Bat,2193
Andhra Pradesh,Mahabubabad,2014,0.98,1.21,43,ST,13580,V. GOURI NAGAMANI,IND,83,F,Scissors,13663
Andhra Pradesh,Mahabubabad,2014,0.49,0.61,48,ST,6833,DATLA NAGESHWAR,IND,20,M,Pot,6853
Andhra Pradesh,Mahabubabad,2014,0.25,0.31,69,ST,3496,PADIGA YARRAIAH,IND,2,M,Table,3498
Andhra Pradesh,Mahabubabad,2014,6.78,8.35,53,ST,94029,PAYAM CHANDHAR,IND,15,M,Auto-,94044
Andhra Pradesh,Mahabubabad,2014,0.25,0.31,36,ST,3443,PONAKA SAMMAKKA,IND,0,F,Cup &,3443
Andhra Pradesh,Mahabubabad,2014,0.22,0.27,34,ST,3091,BALUNAYAK BHUKYA,IND,0,M,Gas,3091
Andhra Pradesh,Mahabubabad,2014,0.28,0.35,62,ST,3882,METLA PAPAIAH,IND,43,M,BUCKET,3925
Andhra Pradesh,Mahabubabad,2014,1.01,1.25,38,ST,14029,LAXMAN BUKYA,IND,5,M,Ring,14034
Andhra Pradesh,Mahabubabad,2014,0.42,0.52,38,ST,5879,LAXMINARAYANA,IND,0,M,Gas Stove,5879
Andhra Pradesh,Khammam,2014,13.03,15.79,66,GEN,187266,KANKANALA,CPI,436,M,Ears of,187702
Andhra Pradesh,Khammam,2014,0.33,0.40,48,GEN,4758,DODDA RAM BABU,BSP,3,M,Elephant,4761
Andhra Pradesh,Khammam,2014,28.48,34.51,56,GEN,407614,NAMA NAGESWARA,TDP,2616,M,Bicycle,410230
Andhra Pradesh,Khammam,2014,6.19,7.50,53,GEN,88944,BUDAN BAIG SHAIK,TRS,180,M,Car,89124
Andhra Pradesh,Khammam,2014,0.35,0.42,44,GEN,4994,NAGARJUNA,JaSPa,8,M,Chappals,5002
Andhra Pradesh,Khammam,2014,29.33,35.53,48,GEN,418609,PONGULETI,YSRCP,3825,M,Ceiling Fan,422434
Andhra Pradesh,Khammam,2014,0.29,0.35,48,GEN,4136,MEDARAMETLA RAMA,PPOI,3,M,Television,4139
Andhra Pradesh,Khammam,2014,0.06,0.08,27,SC,917,KANAKAM TIRUMALA,IND,0,M,Green Chilli,917
Andhra Pradesh,Khammam,2014,0.07,0.08,39,ST,983,KALTHI RAMULAMMA,IND,0,F,Basket,983
Andhra Pradesh,Khammam,2014,0.07,0.09,42,ST,1063,KALTHI,IND,0,M,Almirah,1063
Andhra Pradesh,Khammam,2014,0.37,0.45,43,GEN,5368,KAKI BHASKAR,IND,0,M,Auto-,5368
Andhra Pradesh,Khammam,2014,0.10,0.12,30,ST,1434,GUGULOTHU RANJITH,IND,0,M,Bat,1434
Andhra Pradesh,Khammam,2014,0.10,0.13,29,ST,1491,GUGULOTHU SARVAN,IND,0,M,Sewing,1491
Andhra Pradesh,Khammam,2014,0.56,0.68,56,GEN,8041,GOKINEPALLI,IND,14,M,Cup &,8055
Andhra Pradesh,Khammam,2014,0.08,0.09,38,SC,1116,JERRIPOTHULA,IND,0,M,Cot,1116
Andhra Pradesh,Khammam,2014,0.31,0.38,38,GEN,4484,NAGIREDDY RAJI,IND,0,M,Telephone,4484
Andhra Pradesh,Khammam,2014,0.45,0.55,55,ST,6506,BACHALA LAXMAIAH,IND,0,M,Electric Pole,6506
Andhra Pradesh,Khammam,2014,0.11,0.14,33,ST,1617,BANOTH KISHAN,IND,0,M,Dolli,1617
Andhra Pradesh,Khammam,2014,0.09,0.11,57,ST,1342,BANOTH LAXMA NAIK,IND,0,M,Table,1342
Andhra Pradesh,Khammam,2014,0.07,0.08,53,GEN,964,BUSIREDDY SHANKAR,IND,0,M,Pot,964
Andhra Pradesh,Khammam,2014,0.06,0.07,69,GEN,879,MARIKANTI,IND,0,M,Ring,879
Andhra Pradesh,Khammam,2014,0.08,0.10,44,ST,1202,MUDIGE NAGESWARA,IND,0,M,BELT,1202
Andhra Pradesh,Khammam,2014,0.38,0.45,41,ST,5401,MOKALLA RAMESH,IND,0,M,Scissors,5401
Andhra Pradesh,Khammam,2014,0.09,0.11,42,SC,1273,RAMESH KOMMU,IND,1,M,Gas Stove,1274
Andhra Pradesh,Khammam,2014,0.07,0.09,35,SC,1021,RAMU KANDULA,IND,0,M,Coconut,1021
Andhra Pradesh,Khammam,2014,0.66,0.80,38,SC,9459,LINGALA RAVI KUMAR,IND,1,M,Gas,9460
Andhra Pradesh,Khammam,2014,0.06,0.07,50,ST,889,SANAPA POMMAIAH,IND,0,M,BUCKET,889
Andhra Pradesh,Aruku,2014,4.16,5.79,67,ST,52574,KISHORE CHANDRA,INC,310,M,Hand,52884
Andhra Pradesh,Aruku,2014,25.29,35.21,41,ST,319846,GUMMIDI,TDP,1947,F,Bicycle,321793
Andhra Pradesh,Aruku,2014,3.06,4.26,63,ST,38254,MIDIYAM BABURAO,CPM,644,M,"Hammer,",38898
Andhra Pradesh,Aruku,2014,32.48,45.21,43,ST,410730,KOTHAPALLI GEETHA,YSRCP,2461,F,Ceiling Fan,413191
Andhra Pradesh,Aruku,2014,0.67,0.94,32,ST,8539,BURJABARIKI,AAAP,30,M,Broom,8569
Andhra Pradesh,Aruku,2014,0.45,0.62,60,ST,5685,IILLA RAMI REDDY,IND,7,M,Table,5692
Andhra Pradesh,Aruku,2014,1.82,2.54,58,ST,23197,KANGALA BALUDORA,IND,18,M,Cup &,23215
Andhra Pradesh,Aruku,2014,0.70,0.98,32,ST,8934,CHETTI SANKARARAO,IND,17,M,Envelope,8951
Andhra Pradesh,Aruku,2014,0.60,0.83,52,ST,7581,BIDDIKA RAMAIAH,IND,6,M,Iron,7587
Andhra Pradesh,Aruku,2014,0.36,0.50,39,ST,4591,VANUGU,IND,23,M,Bat,4614
Andhra Pradesh,Aruku,2014,0.60,0.84,35,ST,7648,SALLANGI RATNAM,IND,40,F,Pot,7688
Andhra Pradesh,Srikakulam,2014,1.71,2.29,52,GEN,24038,KILLI KRUPARANI,INC,133,F,Hand,24171
Andhra Pradesh,Srikakulam,2014,0.57,0.76,47,GEN,8036,BODDEPALLI,BSP,13,M,Elephant,8049
Andhra Pradesh,Srikakulam,2014,39.37,52.77,27,GEN,552348,RAMMOHAN NAIDU,TDP,4197,M,Bicycle,556545
Andhra Pradesh,Srikakulam,2014,0.36,0.48,32,GEN,5023,KADIYAM,PPOI,3,F,Television,5026
Andhra Pradesh,Srikakulam,2014,0.18,0.24,41,GEN,2517,JAIDEV INJARAPU,AAAP,42,M,Broom,2559
Andhra Pradesh,Srikakulam,2014,0.81,1.08,40,GEN,11334,PAIDI RAJA RAO,JaSPa,89,M,Chappals,11423
Andhra Pradesh,Srikakulam,2014,30.34,40.66,45,GEN,426135,REDDY SHANTHI,YSRCP,2718,F,Ceiling Fan,428853
Andhra Pradesh,Srikakulam,2014,0.36,0.49,41,GEN,5128,VASUDEVA RAO,CPI(ML),4,M,Auto-,5132
Andhra Pradesh,Srikakulam,2014,0.15,0.20,31,GEN,2074,KINJARAPU,IND,1,M,Bat,2075
Andhra Pradesh,Srikakulam,2014,0.15,0.20,36,GEN,2143,TOTA TEJESWARA,IND,1,M,Coconut,2144
Andhra Pradesh,Vizianagaram,2014,38.23,47.67,62,GEN,534357,ASHOK GAJAPATHI,TDP,2192,M,Bicycle,536549
Andhra Pradesh,Vizianagaram,2014,8.73,10.88,50,GEN,122091,JHANSI LAKSHMI,INC,396,F,Hand,122487
Andhra Pradesh,Vizianagaram,2014,0.29,0.36,50,SC,4091,BONU KRISHNA,BSP,1,M,Elephant,4092
Andhra Pradesh,Vizianagaram,2014,0.24,0.30,44,GEN,3346,TADIVAKA RAMESH,JaSPa,42,M,Chappals,3388
Andhra Pradesh,Vizianagaram,2014,0.18,0.22,58,GEN,2476,NARU SIMHADRI,AAAP,29,M,Broom,2505
Andhra Pradesh,Vizianagaram,2014,0.46,0.57,42,GEN,6396,PRASADA RAO NANDA,PPOI,5,M,Television,6401
Andhra Pradesh,Vizianagaram,2014,30.61,38.17,33,GEN,427629,VENKATA SWETHA,YSRCP,2009,M,Ceiling Fan,429638
Andhra Pradesh,Vizianagaram,2014,0.37,0.46,33,SC,5125,YELLA RAO,IND,0,M,Auto-,5125
Andhra Pradesh,Vizianagaram,2014,0.26,0.32,37,GEN,3573,HARIKISHAN KUPPILI,IND,30,M,Bat,3603
Andhra Pradesh,Visakhapatnam,2014,0.87,1.28,43,GEN,14941,IMANDI VENKATA,BSP,6,M,Elephant,14947
Andhra Pradesh,Visakhapatnam,2014,32.90,48.71,60,GEN,565326,KAMBHAMPATI HARI,BJP,1506,M,Lotus,566832
Andhra Pradesh,Visakhapatnam,2014,2.94,4.35,57,GEN,50605,BOLISETTI,INC,27,M,Hand,50632
Andhra Pradesh,Visakhapatnam,2014,0.36,0.53,51,GEN,6147,KUNA RAMAM,AAAP,28,M,Broom,6175
Andhra Pradesh,Visakhapatnam,2014,0.16,0.23,43,GEN,2715,DADI JYOTHI BHAVANI,PPOI,2,F,Television,2717
Andhra Pradesh,Visakhapatnam,2014,0.11,0.16,49,GEN,1907,DR|| BHAVANI SANKAR,ICSP,3,M,Trumpet,1910
Andhra Pradesh,Visakhapatnam,2014,0.25,0.37,42,GEN,4316,JT RAMARAO,sps,7,M,Kite,4323
Andhra Pradesh,Visakhapatnam,2014,27.65,40.94,58,GEN,474628,Y.S VIJAYAMMA,YSRCP,1716,F,Ceiling Fan,476344
Andhra Pradesh,Visakhapatnam,2014,0.39,0.57,60,GEN,6598,SABBAM HARI,JaSPa,46,M,Chappals,6644
Andhra Pradesh,Visakhapatnam,2014,0.10,0.15,33,SC,1750,UMAMAHESWARARAO,IND,1,M,Bat,1751
Andhra Pradesh,Visakhapatnam,2014,0.11,0.16,60,GEN,1879,KUTIKUPPALA SURYA,IND,10,M,Gas Stove,1889
Andhra Pradesh,Visakhapatnam,2014,0.11,0.17,50,GEN,1925,KURADA,IND,2,M,Camera,1927
Andhra Pradesh,Visakhapatnam,2014,0.06,0.10,60,ST,1117,GEDELA KRISHNARAO,IND,1,M,Batsman,1118
Andhra Pradesh,Visakhapatnam,2014,0.08,0.12,35,GEN,1347,CHANDRASEKHAR,IND,1,M,Window,1348
Andhra Pradesh,Visakhapatnam,2014,0.09,0.14,60,GEN,1593,CHALAPATHIRAO,IND,1,M,Battery,1594
Andhra Pradesh,Visakhapatnam,2014,0.31,0.47,46,GEN,5418,TANUKU DIVAKAR,IND,0,M,Violin,5418
Andhra Pradesh,Visakhapatnam,2014,0.15,0.22,45,GEN,2610,DURGAPRASAD,IND,1,M,Letter Box,2611
Andhra Pradesh,Visakhapatnam,2014,0.14,0.20,27,GEN,2377,NAGENDRA SAIRAM,IND,0,M,CALCULAT,2377
Andhra Pradesh,Visakhapatnam,2014,0.09,0.13,34,GEN,1539,J. PADMAJA,IND,1,F,Pressure,1540
Andhra Pradesh,Visakhapatnam,2014,0.06,0.09,46,GEN,991,BRAHMA SWAROOP,IND,3,M,School Bag,994
Andhra Pradesh,Visakhapatnam,2014,0.08,0.12,39,GEN,1378,SREENADH REDDY,IND,1,M,Cauliflower,1379
Andhra Pradesh,Visakhapatnam,2014,0.10,0.15,41,GEN,1759,SEEMAKURTHI,IND,0,M,Mixee,1759
Andhra Pradesh,Anakapalli,2014,1.06,1.29,45,GEN,14819,KARANAM TIRUPATHI,BSP,15,M,Elephant,14834
Andhra Pradesh,Anakapalli,2014,40.56,49.46,47,GEN,566667,MUTTAMSETTI,TDP,1796,M,Bicycle,568463
Andhra Pradesh,Anakapalli,2014,1.27,1.55,44,GEN,17697,VIJAYA LAKSHMI,INC,73,F,Hand,17770
Andhra Pradesh,Anakapalli,2014,0.45,0.54,47,GEN,6215,KONDARAJU JAMPANA,JaSPa,46,M,Chappals,6261
Andhra Pradesh,Anakapalli,2014,37.14,45.29,30,GEN,518566,GUDIVADA AMARNADH,YSRCP,1965,M,Ceiling Fan,520531
Andhra Pradesh,Anakapalli,2014,0.39,0.48,41,SC,5501,VADLAMURI KRISHNA,DABAP,5,M,Auto-,5506
Andhra Pradesh,Anakapalli,2014,0.21,0.25,43,GEN,2871,SARISA LEELA,PPOI,4,F,Television,2875
Andhra Pradesh,Anakapalli,2014,0.23,0.28,60,GEN,3225,APPALARAJU,IND,3,M,Violin,3228
Andhra Pradesh,Kakinada,2014,36.27,46.69,53,GEN,512045,THOTA NARASIMHAM,TDP,2357,M,Bicycle,514402
Andhra Pradesh,Kakinada,2014,1.39,1.79,51,GEN,19528,MALLIPUDI,INC,226,M,Hand,19754
Andhra Pradesh,Kakinada,2014,0.18,0.23,37,SC,2469,MUTHABATHULA,BSP,42,M,Elephant,2511
Andhra Pradesh,Kakinada,2014,0.11,0.14,57,SC,1489,ARJUNARAO,CPI(ML),6,M,Cup &,1495
Andhra Pradesh,Kakinada,2014,0.24,0.32,48,GEN,3459,KOLA VENKATA,RJD,14,M,Candles,3473
Andhra Pradesh,Kakinada,2014,36.03,46.38,44,GEN,508068,CHALAMALASETTY,YSRCP,2903,M,Ceiling Fan,510971
Andhra Pradesh,Kakinada,2014,0.27,0.35,55,GEN,3819,TEKUMUDI VENKATA,PPOI,7,M,Television,3826
Andhra Pradesh,Kakinada,2014,0.45,0.58,38,GEN,6263,TUMMALAPALLI SATYA,JaSPa,179,M,Chappals,6442
Andhra Pradesh,Kakinada,2014,0.48,0.62,33,SC,6835,MOTHA SARADA,RPI(KH),1,F,Auto-,6836
Andhra Pradesh,Kakinada,2014,0.13,0.17,45,SC,1834,ROKKAM DAYAKAR,RP(K),3,M,Electric Pole,1837
Andhra Pradesh,Kakinada,2014,0.17,0.21,44,GEN,2266,SRINIVAS DANGETI,AAAP,90,M,Broom,2356
Andhra Pradesh,Kakinada,2014,0.13,0.17,45,GEN,1904,KARRA VENKATA,IND,3,M,Ice Cream,1907
Andhra Pradesh,Kakinada,2014,0.08,0.10,69,SC,1117,KUNCHE RAMADAS,IND,5,M,Envelope,1122
Andhra Pradesh,Kakinada,2014,0.10,0.13,53,GEN,1413,GUTTULA ANNAPURNA,IND,4,M,Kite,1417
Andhra Pradesh,Kakinada,2014,0.09,0.11,49,GEN,1230,CHAGANTI,IND,6,M,Gas Stove,1236
Andhra Pradesh,Kakinada,2014,0.47,0.60,47,SC,6634,JALLURI,IND,2,M,Coconut,6636
Andhra Pradesh,Kakinada,2014,0.26,0.34,62,GEN,3754,DONKA LEELAVATHI,IND,2,F,Letter Box,3756
Andhra Pradesh,Kakinada,2014,0.12,0.15,42,SC,1693,DONAM,IND,4,M,Pot,1697
Andhra Pradesh,Kakinada,2014,0.08,0.11,48,GEN,1158,PEPAKAYALA SUBHA,IND,3,M,Pressure,1161
Andhra Pradesh,Kakinada,2014,0.03,0.05,45,SC,495,PRABHAKARA RAO,IND,1,M,Slate,496
Andhra Pradesh,Kakinada,2014,0.06,0.08,54,GEN,908,MERLA BHAVANI,IND,2,M,Bat,910
Andhra Pradesh,Kakinada,2014,0.10,0.13,40,SC,1394,VINJAMALLA CHITTI,IND,6,M,Battery,1400
Andhra Pradesh,Amalapuram,2014,0.90,1.09,63,SC,12092,AITHABATHULA,INC,90,M,Hand,12182
Andhra Pradesh,Amalapuram,2014,0.53,0.64,44,SC,7117,GEDDAM SAMPADA,BSP,102,M,Elephant,7219
Andhra Pradesh,Amalapuram,2014,43.79,52.99,58,SC,591480,DR PANDULA,TDP,3067,M,Bicycle,594547
Andhra Pradesh,Amalapuram,2014,0.34,0.41,43,SC,4543,KUNCHE,PPOI,17,M,Television,4560
Andhra Pradesh,Amalapuram,2014,0.24,0.29,33,SC,3220,KONKI VENKATA RAO,RP(K),13,M,Ring,3233
Andhra Pradesh,Amalapuram,2014,34.91,42.24,51,SC,470804,PINIPE VISWARUPU,YSRCP,3167,M,Ceiling Fan,473971
Andhra Pradesh,Amalapuram,2014,0.21,0.26,61,SC,2861,VIJAYA,RPI(KH),6,M,Electric Pole,2867
Andhra Pradesh,Amalapuram,2014,0.73,0.89,54,SC,9587,G.V.HARSHA KUMAR,JaSPa,344,M,Chappals,9931
Andhra Pradesh,Amalapuram,2014,0.06,0.08,32,SC,856,UNDRU GANI RAJU,IND,6,M,Cup &,862
Andhra Pradesh,Amalapuram,2014,0.08,0.10,28,SC,1090,KASI CHANDRAMOULI,IND,20,M,Auto-,1110
Andhra Pradesh,Amalapuram,2014,0.05,0.06,41,SC,619,KOMMU SATYAVATHI,IND,6,F,Lady Purse,625
Andhra Pradesh,Amalapuram,2014,0.06,0.07,65,SC,816,BHASKARA RAO,IND,8,M,Coconut,824
Andhra Pradesh,Amalapuram,2014,0.09,0.10,50,SC,1161,YALANGI RAMESH,IND,10,M,Stethoscope,1171
Andhra Pradesh,Amalapuram,2014,0.12,0.15,46,SC,1676,VADDI WINSTON,IND,8,M,Trumpet,1684
Andhra Pradesh,Rajahmundry,2014,1.49,1.84,55,GEN,21056,DURGESH KANDULA,INC,187,M,Hand,21243
Andhra Pradesh,Rajahmundry,2014,0.43,0.53,47,SC,6037,MARRE BABJI,BSP,42,M,Elephant,6079
Andhra Pradesh,Rajahmundry,2014,44.37,54.52,73,GEN,627653,MURALI MOHAN,TDP,2920,M,Bicycle,630573
Andhra Pradesh,Rajahmundry,2014,0.39,0.47,40,GEN,5457,KOLLABATHULA,GaAP,24,M,Window,5481
Andhra Pradesh,Rajahmundry,2014,32.59,40.04,39,GEN,461204,BODDU,YSRCP,1935,M,Ceiling Fan,463139
Andhra Pradesh,Rajahmundry,2014,0.82,1.01,43,GEN,11540,MULLAPUDI,JaSPa,178,M,Chappals,11718
Andhra Pradesh,Rajahmundry,2014,0.07,0.09,44,GEN,985,MEDA SRINIVAS,RPC(S),6,M,Gas,991
Andhra Pradesh,Rajahmundry,2014,0.09,0.11,47,GEN,1322,SANGISETTI,PPOI,7,M,Television,1329
Andhra Pradesh,Rajahmundry,2014,0.04,0.05,52,GEN,588,ANNAMDEVULA,IND,2,M,Almirah,590
Andhra Pradesh,Rajahmundry,2014,0.10,0.12,46,GEN,1351,CHEEKATLA,IND,5,M,Auto-,1356
Andhra Pradesh,Rajahmundry,2014,0.07,0.09,47,GEN,978,PALLA VENKATA,IND,11,M,Scissors,989
Andhra Pradesh,Rajahmundry,2014,0.05,0.07,66,GEN,764,POLU PEDA VENGALA,IND,1,M,Lady Purse,765
Andhra Pradesh,Rajahmundry,2014,0.09,0.11,30,GEN,1277,MUTYALA RAMBABU,IND,5,M,Gas Stove,1282
Andhra Pradesh,Rajahmundry,2014,0.10,0.12,36,GEN,1390,ILLA GOVINDA RAJAN,IND,0,M,Pot,1390
Andhra Pradesh,Narsapuram,2014,2.04,2.49,66,GEN,26859,KANUMURU BAPI,INC,224,M,Hand,27083
Andhra Pradesh,Narsapuram,2014,40.78,49.61,69,GEN,537498,GOKARAJU GANGA,BJP,2808,M,Lotus,540306
Andhra Pradesh,Narsapuram,2014,0.64,0.78,55,GEN,8454,CHINTAPALLI KANAKA,BSP,37,M,Elephant,8491
Andhra Pradesh,Narsapuram,2014,0.32,0.39,48,GEN,4205,S.V.P.K.H.G.KRISHNA,PPOI,27,M,Television,4232
Andhra Pradesh,Narsapuram,2014,1.76,2.14,28,GEN,23255,GITADAS DAS,pjdl,5,F,Auto-,23260
Andhra Pradesh,Narsapuram,2014,0.51,0.62,31,SC,6705,NALLI RAJESH,RP(K),3,M,Electric Pole,6708
Andhra Pradesh,Narsapuram,2014,34.34,41.77,53,GEN,452576,VANKA,YSRCP,2379,M,Ceiling Fan,454955
Andhra Pradesh,Narsapuram,2014,0.52,0.63,33,GEN,6704,SAROJA,JaSPa,134,F,Chappals,6838
Andhra Pradesh,Narsapuram,2014,0.10,0.12,44,GEN,1339,ADDANKI (SEKHAR,IND,11,M,Coconut,1350
Andhra Pradesh,Narsapuram,2014,0.12,0.15,27,GEN,1597,BADAMPUDI SIVA,IND,8,M,Carrom,1605
Andhra Pradesh,Narsapuram,2014,0.09,0.11,38,GEN,1242,MEDAPATI VARAHALA,IND,8,M,Gas,1250
Andhra Pradesh,Narsapuram,2014,0.10,0.12,40,SC,1274,VANGALAPUDI,IND,7,M,Candles,1281
Andhra Pradesh,Narsapuram,2014,0.10,0.12,49,GEN,1295,VOLETI VENKATA,IND,3,M,Battery,1298
Andhra Pradesh,Narsapuram,2014,0.17,0.21,43,SC,2274,SHIVAJI,IND,12,M,Lady Purse,2286
Andhra Pradesh,Eluru,2014,0.82,0.97,51,SC,11624,NETALA RAMESH,BSP,46,M,Elephant,11670
Andhra Pradesh,Eluru,2014,43.67,51.82,54,GEN,620374,MAGANTI,TDP,3097,M,Bicycle,623471
Andhra Pradesh,Eluru,2014,0.82,0.98,61,GEN,11680,MUSUNURI,INC,90,M,Hand,11770
Andhra Pradesh,Eluru,2014,0.08,0.10,52,SC,1205,ASHOK YANTRAPATI,MaSP,7,M,Almirah,1212
Andhra Pradesh,Eluru,2014,0.31,0.37,38,SC,4477,GOVADA VIJAYA,pjdl,6,F,Television,4483
Andhra Pradesh,Eluru,2014,36.53,43.35,52,GEN,518063,THOTA CHANDRA,YSRCP,3482,M,Ceiling Fan,521545
Andhra Pradesh,Eluru,2014,0.24,0.28,39,SC,3409,MENDEM SANTOSH,ILP(AP),14,M,Auto-,3423
Andhra Pradesh,Eluru,2014,0.09,0.11,47,GEN,1311,U .V. RAMA RAO,PPOI,12,M,Battery,1323
Andhra Pradesh,Eluru,2014,0.16,0.19,55,SC,2310,SAVANAPUDI,MCPI,8,M,Carrom,2318
Andhra Pradesh,Eluru,2014,0.20,0.24,68,GEN,2761,K.V.V.SATYANARAYAN,JaSPa,112,M,Chappals,2873
Andhra Pradesh,Eluru,2014,0.09,0.11,65,GEN,1293,GANGADHARA RAO,IND,9,M,Sewing,1302
Andhra Pradesh,Eluru,2014,0.05,0.06,34,GEN,750,JULURI BHASKARA,IND,1,M,CALCULAT,751
Andhra Pradesh,Eluru,2014,0.09,0.11,50,GEN,1312,K.VIJAYA LAKSHMI,IND,8,F,Candles,1320
Andhra Pradesh,Eluru,2014,0.28,0.33,48,GEN,3957,U,IND,14,M,Scissors,3971
Andhra Pradesh,Eluru,2014,0.19,0.23,53,GEN,2715,C.V.SARADA DEVI,IND,6,F,Coat,2721
Andhra Pradesh,Machilipatnam,2014,42.89,51.38,64,GEN,583374,KONAKALLA,TDP,3906,M,Bicycle,587280
Andhra Pradesh,Machilipatnam,2014,0.30,0.36,37,SC,4057,PRASADA RAO,BSP,28,M,Elephant,4085
Andhra Pradesh,Machilipatnam,2014,1.03,1.23,51,GEN,13992,SISTLA RAMESH,INC,119,M,Hand,14111
Andhra Pradesh,Machilipatnam,2014,0.56,0.67,42,GEN,7508,KAMMILI SRINIVAS,JaSPa,184,M,Chappals,7692
Andhra Pradesh,Machilipatnam,2014,36.97,44.29,48,GEN,502875,KOLUSU PARTHA,YSRCP,3348,M,Ceiling Fan,506223
Andhra Pradesh,Machilipatnam,2014,0.32,0.39,63,GEN,4393,VADAPALLI,PPOI,8,M,Television,4401
Andhra Pradesh,Machilipatnam,2014,0.07,0.08,48,GEN,921,JAMPANA SRINIVASA,IND,10,M,Letter Box,931
Andhra Pradesh,Machilipatnam,2014,0.25,0.30,35,GEN,3395,PARASA SRINIVASA,IND,4,M,Electric Pole,3399
Andhra Pradesh,Machilipatnam,2014,0.13,0.15,41,GEN,1758,MOHAMMAD ISHAQ,IND,12,M,Battery,1770
Andhra Pradesh,Machilipatnam,2014,0.12,0.14,55,GEN,1596,YUNDURI,IND,1,M,Auto-,1597
Andhra Pradesh,Machilipatnam,2014,0.10,0.12,51,GEN,1398,YARLAGADDA RAMA,IND,7,M,Air,1405
Andhra Pradesh,Vijayawada,2014,2.54,3.32,26,GEN,39524,AVINASH DEVINENI,INC,236,M,Hand,39760
Andhra Pradesh,Vijayawada,2014,37.90,49.45,48,GEN,589702,KESINENI SRINIVAS,TDP,3251,M,Bicycle,592953
Andhra Pradesh,Vijayawada,2014,0.23,0.30,37,GEN,3549,CHIGURUPATI,BSP,33,M,Elephant,3582
Andhra Pradesh,Vijayawada,2014,0.34,0.44,35,GEN,5175,ISHWARYA LAKSHMI,JaSPa,121,F,Chappals,5296
Andhra Pradesh,Vijayawada,2014,0.48,0.63,39,GEN,7529,KAMBALA.,WPOI,10,M,Auto-,7539
Andhra Pradesh,Vijayawada,2014,33.13,43.22,63,GEN,514926,KONERU RAJENDRA,YSRCP,3313,M,Ceiling Fan,518239
Andhra Pradesh,Vijayawada,2014,0.16,0.21,54,GEN,2564,RAJA KUMARI,PPOI,7,F,Television,2571
Andhra Pradesh,Vijayawada,2014,0.05,0.07,51,GEN,799,SUNKARA KRISHNA,ARPS,4,M,Camera,803
Andhra Pradesh,Vijayawada,2014,0.20,0.26,62,GEN,3021,HAR MOHINDER,AAAP,67,M,Broom,3088
Andhra Pradesh,Vijayawada,2014,0.07,0.10,36,GEN,1164,ALTAF ALI MOHAMED,IND,4,M,Dish,1168
Andhra Pradesh,Vijayawada,2014,0.03,0.04,58,GEN,499,AHMED ANSARI SYED,IND,5,M,Cup &,504
Andhra Pradesh,Vijayawada,2014,0.03,0.04,56,GEN,420,P.V. KRISHNAIAH,IND,3,M,Air,423
Andhra Pradesh,Vijayawada,2014,0.06,0.08,42,GEN,861,KONERU RAJENDRA,IND,153,M,Pen Nib with,1014
Andhra Pradesh,Vijayawada,2014,0.07,0.09,42,GEN,1077,KONERU,IND,22,M,Electric Pole,1099
Andhra Pradesh,Vijayawada,2014,0.06,0.08,25,GEN,948,CHATRAGADDA,IND,2,M,Coconut,950
Andhra Pradesh,Vijayawada,2014,0.16,0.21,55,GEN,2454,TATINENI SRINIVASA,IND,6,M,Carrot,2460
Andhra Pradesh,Vijayawada,2014,0.12,0.16,50,GEN,1871,DASARI VENKATA,IND,3,M,Bat,1874
Andhra Pradesh,Vijayawada,2014,0.18,0.23,61,GEN,2808,M.PHANI PRAKASH,IND,1,M,Dolli,2809
